sc_gid,capacity_factor,global_horizontal_irradiance,capacity_mw,area_sq_km,latitude,longitude,distance_to_transmission_km
17182,0.1836285,4.318820477,319.6515023,9.989109448,40.846,-96.061,8.119863984
17183,0.183511287,4.314930439,435.6187594,13.61308623,40.846,-95.916,0.494938756
17184,0.18352975,4.316641331,47.952,1.4985,40.846,-95.771,4.197193277
17185,0.184191018,4.322510719,26.81596956,0.837999049,40.846,-95.626,3.90605408
17186,0.182906821,4.298125267,295.6354453,9.238607666,40.845,-95.48,36.23164363
17187,0.182811916,4.293226242,577.8230555,18.05697048,40.845,-95.335,52.14814295
17188,0.182155401,4.282995701,445.7537578,13.92980493,40.844,-95.19,59.24140727
17189,0.181897402,4.274389744,584.9378297,18.27930718,40.843,-95.045,66.45321206
17190,0.181963921,4.269918919,443.9419523,13.87318601,40.842,-94.899,73.79842264
17191,0.181999996,4.26911974,241.2757441,7.539867004,40.841,-94.754,2.137783369
17192,0.181206554,4.259761333,117.4098322,3.669057257,40.839,-94.609,3.527052904
17193,0.181004316,4.25094223,514.2735246,16.07104764,40.838,-94.464,96.01155266
17194,0.180984199,4.250346661,614.0321437,19.18850449,40.836,-94.319,1.378918945
17195,0.180851907,4.251506329,386.2708066,12.07096271,40.834,-94.174,110.9923625
17196,0.18049638,4.240608692,644.7470906,20.14834658,40.832,-94.028,107.9254968
17197,0.179990903,4.235902309,567.7805109,17.74314097,40.83,-93.883,102.1237989
17198,0.179710582,4.228226185,235.1903027,7.34969696,40.828,-93.738,18.03716459
17199,0.179559559,4.228008747,325.3527633,10.16727385,40.826,-93.593,91.31074345
17200,0.179334238,4.226097107,442.4731313,13.82728535,40.823,-93.448,86.45900204
17201,0.178922147,4.212634087,744.6321141,23.26975356,40.82,-93.303,82.02469627
17202,0.17873615,4.211208344,27.07200154,0.846000048,40.817,-93.158,9.665701428
17203,0.178000003,4.197999477,1.756800096,0.054900003,40.814,-93.013,8.820327042
17204,0.176843941,4.180381775,816.6190922,25.51934663,40.811,-92.867,71.94430199
17205,0.177859038,4.197859287,588.092843,18.37790134,40.808,-92.722,69.93601652
17206,0.177865565,4.195470333,907.0001578,28.34375493,40.805,-92.577,68.7128299
17207,0.177677855,4.195336342,1177.513453,36.79729541,40.801,-92.432,68.39598184
17208,0.176941827,4.184724808,803.202075,25.10006484,40.797,-92.287,68.69072397
17209,0.177211881,4.185212612,266.2583273,8.320572729,40.793,-92.142,33.38552488
17210,0.177393928,4.192046642,427.2203883,13.35063713,40.789,-91.997,66.26900335
17211,0.176603109,4.185786247,472.1768754,14.75552736,40.785,-91.852,66.37920609
17212,0.17710945,4.194555283,1320.039281,41.25122754,40.781,-91.707,67.376102
17213,0.177101746,4.195795059,1139.07427,35.59607095,40.776,-91.563,69.13036337
17214,0.1773386,4.190896988,991.4227242,30.98196013,40.772,-91.418,71.75734152
17215,0.177288592,4.192078114,532.8167344,16.65052295,40.767,-91.273,4.354164468
17216,0.176490307,4.178897381,805.6048641,25.175152,40.762,-91.128,1.688994614
17217,0.177120283,4.193688869,688.5659391,21.5176856,40.757,-90.983,7.250934221
17218,0.176857516,4.187554359,674.3568937,21.07365293,40.752,-90.838,72.99857669
17219,0.177440792,4.201293945,647.8974844,20.24679639,40.746,-90.694,65.88187962
17220,0.177369565,4.194077492,438.6107602,13.70658625,40.741,-90.549,58.88498138
17221,0.176531717,4.191297531,144.5705402,4.517829382,40.735,-90.404,4.867022659
17222,0.176251963,4.187255383,660.1072219,20.62835068,40.729,-90.259,33.02680974
17223,0.176265225,4.183635712,334.5117117,10.45349099,40.723,-90.115,19.27686118
17224,0.176775336,4.191267014,790.8730523,24.71478289,40.717,-89.97,33.77789884
17225,0.176272094,4.182472229,1534.960505,47.96751577,40.711,-89.825,29.21360282
17226,0.176154837,4.175154209,1019.310898,31.85346555,40.704,-89.681,3.055471912
17227,0.175633356,4.165488243,470.3293477,14.69779211,40.698,-89.536,2.159567678
17228,0.176995248,4.191285133,924.8590125,28.90184414,40.691,-89.392,4.314609624
17229,0.176410764,4.17992878,697.2998906,21.79062158,40.684,-89.247,0.978679175
17230,0.175823882,4.169146538,936.4118273,29.2628696,40.677,-89.103,34.17360712
17231,0.176293865,4.175600052,607.3317984,18.9791187,40.67,-88.958,16.77240587
17232,0.176526412,4.183712959,1149.343805,35.9169939,40.663,-88.814,45.99916959
17233,0.176073834,4.179956913,638.5227469,19.95383584,40.655,-88.669,15.16129781
17234,0.17629008,4.175828457,345.8064973,10.80645304,40.648,-88.525,14.85071312
17235,0.176189423,4.181469917,1289.530631,40.29783223,40.64,-88.381,59.16805876
17236,0.175999999,4.179013252,300.3508793,9.385964978,40.632,-88.237,15.74914012
17237,0.175988957,4.174141884,924.3299813,28.88531191,40.624,-88.092,60.90374806
17238,0.175495088,4.16810894,2137.978547,66.81182959,40.616,-87.948,63.11418562
17239,0.174418494,4.147866726,644.7896789,20.14967747,40.607,-87.804,56.83933848
17240,0.174113557,4.143534184,1503.857644,46.99555137,40.599,-87.66,67.04269702
17241,0.173999995,4.145177364,997.4016,31.1688,40.59,-87.516,67.78779847
17242,0.173847497,4.141883373,3523.60125,110.1125391,40.581,-87.372,64.17795257
17243,0.173517779,4.136075974,3015.339919,94.22937246,40.572,-87.228,57.77511856
17244,0.173358396,4.135077,1888.516013,59.01612539,40.563,-87.084,8.234832854
17245,0.172720879,4.122700214,3305.857556,103.3080486,40.554,-86.94,1.832752775
17246,0.171861872,4.108962536,1427.569059,44.61153311,40.545,-86.796,41.14847256
17247,0.172246501,4.118813038,162.6048105,5.08140033,40.535,-86.652,6.920721475
17248,0.172728732,4.126824379,240.3789223,7.511841321,40.525,-86.508,6.111028964
17249,0.172034904,4.111325741,1402.693959,43.83418623,40.516,-86.365,33.26922492
17250,0.172347203,4.114613056,2872.222031,89.75693848,40.506,-86.221,33.84548062
17251,0.172041789,4.105759144,2613.42855,81.66964219,40.496,-86.077,8.744796309
17252,0.172153115,4.10927248,3631.921538,113.497548,40.485,-85.934,1.336747526
17253,0.172436491,4.115496635,3320.400094,103.7625029,40.475,-85.79,1.157255349
17254,0.170531973,4.078625679,1869.626559,58.42582998,40.464,-85.647,49.73683256
17255,0.170409411,4.07453537,1934.915344,60.46610449,40.454,-85.503,55.64039894
17256,0.170644015,4.084375858,2167.451663,67.73286445,40.443,-85.36,61.31491071
17257,0.170515239,4.080321312,2626.546247,82.07957021,40.432,-85.216,66.0077699
17258,0.170875669,4.086894512,2718.154969,84.94234277,40.421,-85.073,71.19073217
17259,0.171278089,4.097299099,1509.473095,47.17103423,40.409,-84.93,66.31180503
17260,0.170844093,4.090322495,1863.571936,58.236623,40.398,-84.786,60.63145326
17261,0.170837685,4.090654373,2928.160884,91.50502764,40.386,-84.643,55.40929275
17262,0.171268865,4.100636959,3438.307744,107.447117,40.374,-84.5,50.81402586
17263,0.170557067,4.083897114,2703.62205,84.48818906,40.363,-84.357,47.10464863
17264,0.169990897,4.071947575,3030.012309,94.68788467,40.351,-84.214,44.34525128
17265,0.170449197,4.079155922,2838.571088,88.70534648,40.338,-84.071,42.72574706
17266,0.16961588,4.071146965,1430.690344,44.70907324,40.326,-83.928,42.53756358
17267,0.169615209,4.06183672,826.8822984,25.84007183,40.314,-83.785,16.089264
17268,0.171054631,4.086684227,961.4969578,30.04677993,40.301,-83.643,3.987809855
17269,0.170473471,4.083782196,2451.848484,76.62026514,40.288,-83.5,5.09478986
17270,0.170141548,4.081939697,2542.126275,79.44144609,40.275,-83.357,1.699782626
17271,0.168736398,4.060189247,2644.543941,82.64199814,40.262,-83.214,1.9189738
17272,0.167858168,4.044499874,2389.067916,74.65837236,40.249,-83.072,3.135313699
17273,0.167515054,4.0345397,1571.735517,49.11673491,40.236,-82.929,1.776095862
17274,0.166814864,4.04772377,2929.722666,91.5538333,40.222,-82.787,0.395904133
17275,0.165653959,4.043167114,2413.130738,75.41033555,40.209,-82.645,10.59770986
17276,0.165357053,4.041655064,945.2024789,29.53757747,40.195,-82.502,1.419403033
17277,0.164579168,4.026468754,285.756198,8.929881189,40.181,-82.36,3.900751746
17278,0.16370593,4.033166885,282.0061828,8.812693213,40.167,-82.218,2.243462908
17279,0.160969391,4.032972336,354.3993,11.07497813,40.153,-82.076,5.355348135
17280,0.159910843,4.016689777,228.4142414,7.137945044,40.138,-81.934,43.5180401
17281,0.159880266,4.008897781,183.2728465,5.727276453,40.124,-81.791,22.85788777
17282,0.160278097,4.019608021,502.3863633,15.69957385,40.109,-81.65,45.49789241
17283,0.16021727,4.017670155,235.6358502,7.363620319,40.094,-81.508,24.24208792
17284,0.160013989,4.014442921,12.35462388,0.386081996,40.064,-81.224,13.80652249
17285,0.159999996,4.019077778,484.7054555,15.14704548,40.049,-81.082,14.84688093
17286,0.159812197,4.00628376,403.5795891,12.61186216,40.034,-80.941,2.103422301
17287,0.158687323,3.983634233,105.0462738,3.282696057,40.018,-80.799,0.500771363
17288,0.157218918,3.961025,10.89561632,0.34048801,40.002,-80.658,1.776584759
17289,0.158000022,3.967000008,2.793599973,0.087299999,39.987,-80.516,5.877593293
17290,0.159000009,3.982415676,10.19519868,0.318599959,39.971,-80.375,1.750472922
17291,0.15895097,3.993005991,44.01388916,1.375434036,39.938,-80.092,3.791068244
17292,0.158304319,3.985145569,258.0180486,8.06306402,39.922,-79.951,4.228865566
17293,0.15713428,3.955103874,137.0289656,4.282155176,39.905,-79.81,0.148182078
17294,0.155032307,3.9049263,234.6094283,7.331544635,39.889,-79.669,9.547275679
17295,0.157753333,3.934100389,87.51744668,2.734920209,39.872,-79.528,6.074638962
17296,0.155000001,3.90199995,0.762048015,0.023814,39.855,-79.388,3.507446446
17297,0.157760754,3.936192274,242.5130033,7.578531354,39.838,-79.247,14.47906947
17298,0.160666347,3.983946085,522.1344797,16.31670249,39.821,-79.106,0.068909108
17299,0.160227194,3.984340906,149.1160324,4.659876013,39.803,-78.965,18.4615079
17300,0.16314435,4.038441658,522.5472,16.3296,39.786,-78.825,2.667184164
17301,0.1648646,4.075451374,45.32486704,1.416402095,39.714,-78.263,1.480948612
17302,0.16519168,4.072512627,195.1876934,6.099615417,39.696,-78.123,2.578926801
17303,0.166800454,4.104593277,102.7442918,3.210759119,39.677,-77.983,6.742245592
17304,0.168099403,4.115765095,419.6741941,13.11481857,39.659,-77.843,5.783729492
17305,0.171075806,4.142260075,381.5153473,11.9223546,39.64,-77.703,7.9147582
17306,0.171691597,4.141273975,254.6475943,7.957737323,39.621,-77.563,3.988678312
17307,0.172554746,4.159370422,293.2897043,9.165303259,39.603,-77.424,12.22719877
17308,0.171699554,4.153063774,181.9088824,5.684652576,39.583,-77.284,2.729666671
17309,0.173883379,4.178766727,160.3538016,5.011056299,39.564,-77.144,2.025802704
17310,0.176337138,4.213411331,114.4716521,3.57723913,39.545,-77.005,8.886433599
17311,0.175454974,4.201219559,278.5510266,8.70471958,39.525,-76.865,4.952860808
17312,0.175170437,4.193249226,337.4614406,10.54567002,39.506,-76.726,5.058708836
17313,0.174674049,4.194839954,270.2485582,8.445267444,39.486,-76.587,0.212336144
17314,0.175522283,4.221378326,621.0720563,19.40850176,39.466,-76.448,4.67787915
17315,0.174755722,4.211069107,346.1512219,10.81722568,39.446,-76.309,0.338871077
17316,0.17463176,4.207746983,38.34633735,1.198323042,39.426,-76.17,2.795902124
17317,0.178236723,4.274451256,71.9308793,2.247839978,39.385,-75.892,1.3537044
17318,0.177708238,4.258129597,183.6129674,5.737905231,39.364,-75.753,1.064118157
17319,0.177936286,4.262466431,166.0066523,5.187707886,39.343,-75.614,3.666466396
17320,0.179990217,4.275902271,329.3242629,10.29138322,39.237,-74.923,10.53405255
17321,0.181108952,4.297837734,1166.491884,36.45287139,39.216,-74.784,38.12602232
17322,0.18121767,4.298726082,275.2600219,8.601875684,39.194,-74.646,5.022003714
17323,0.203339532,4.776614189,13.84790416,0.432747005,38.093,-122.868,5.974922955
17324,0.210137844,4.957830906,99.63619365,3.113631052,38.121,-122.734,5.704718972
17325,0.212566048,5.016234398,212.9967457,6.656148303,38.148,-122.6,2.604591705
17326,0.212036222,5.015712738,1584.808537,49.5252668,38.175,-122.467,5.033099755
17327,0.210203469,5.005405903,565.0072734,17.65647729,38.202,-122.333,3.924651638
17328,0.214260176,5.07327795,396.0757617,12.37736755,38.229,-122.198,5.705877431
17329,0.219851419,5.15688467,969.6649219,30.30202881,38.255,-122.064,2.311433872
17330,0.222488046,5.221973419,2244.525441,70.14142002,38.282,-121.93,2.517110186
17331,0.221330211,5.215057373,3206.616609,100.206769,38.308,-121.795,4.671599835
17332,0.219627738,5.187399387,2121.745134,66.30453545,38.334,-121.661,23.85034378
17333,0.21896778,5.177113533,2035.816917,63.61927866,38.361,-121.526,4.208017553
17334,0.218102083,5.165367126,728.8243313,22.77576035,38.387,-121.391,2.105219508
17335,0.217881873,5.161596298,1966.192102,61.44350317,38.412,-121.256,5.584843745
17336,0.217616409,5.156094551,2595.124828,81.09765088,38.438,-121.121,49.57101537
17337,0.215003043,5.115063667,94.85164863,2.96411402,38.464,-120.986,8.323517927
17338,0.213747978,5.123003483,541.830832,16.9322135,38.489,-120.851,14.40338687
17339,0.214787766,5.13677597,28.0765459,0.877392059,38.514,-120.716,6.964400574
17340,0.227187723,5.32767725,52.41254502,1.637892032,38.807,-119.084,25.27797155
17341,0.224195659,5.293320656,638.1760922,19.94300288,38.854,-118.811,45.28027961
17342,0.226177454,5.33479023,929.0816438,29.03380137,38.877,-118.674,46.40402277
17343,0.226711839,5.327270031,413.2889262,12.91527894,38.9,-118.537,35.27126532
17344,0.228293255,5.349985123,20.91686572,0.653652054,38.923,-118.4,25.88142874
17345,0.206693932,4.841472149,274.6442953,8.582634229,39.828,-112.003,0.907973668
17346,0.203883946,4.80144453,1243.09447,38.8467022,39.845,-111.862,2.745533106
17347,0.200326756,4.79321909,106.3209639,3.322530121,39.877,-111.579,12.60286667
17348,0.198771521,4.745667934,6.925536584,0.216423018,39.908,-111.297,3.980700564
17349,0.203010142,4.804191113,25.96521841,0.811413075,39.924,-111.156,2.387019144
17350,0.202787608,4.802771091,13.55961555,0.423737986,39.94,-111.014,5.288724589
17351,0.214433536,4.886297703,30.75840132,0.961200041,40,-110.448,0.011858387
17352,0.212902993,4.884512424,59.67360571,1.864800179,40.015,-110.307,2.731030529
17353,0.211603552,4.914016724,68.02502607,2.125782065,40.029,-110.165,5.049480673
17354,0.212000012,4.931193829,103.9458287,3.248307147,40.044,-110.023,3.105528246
17355,0.211275712,4.976771832,234.5094756,7.328421112,40.1,-109.455,4.127044042
17356,0.212599218,4.989876747,295.0597441,9.220617004,40.114,-109.313,2.489076293
17357,0.214243338,4.997707367,297.0768973,9.28365304,40.128,-109.171,2.180581956
17358,0.213387191,4.975067616,177.4897945,5.546556079,40.141,-109.029,2.625218523
17359,0.210260034,4.920406818,463.8185297,14.49432905,40.154,-108.886,105.8464602
17360,0.208476722,4.880197048,10.44662399,0.326457,40.167,-108.744,2.940214778
17361,0.208299085,4.873398781,146.8511965,4.58909989,40.181,-108.601,53.94398928
17362,0.207605019,4.862406731,144.323427,4.510107092,40.193,-108.459,51.50868094
17363,0.206138507,4.833384991,84.45110625,2.63909707,40.206,-108.316,4.821060856
17364,0.20465292,4.750380516,45.74333013,1.429479066,40.243,-107.889,1.888274804
17365,0.200899735,4.692511082,244.7769691,7.649280286,40.256,-107.746,136.767657
17366,0.197459504,4.63583231,184.1048684,5.753277136,40.268,-107.603,112.0946808
17367,0.199690595,4.663883209,12.84480044,0.401400014,40.279,-107.46,11.89186931
17368,0.188793644,4.571674824,3.6288,0.1134,40.303,-107.174,8.849167755
17369,0.187458783,4.54195118,100.227462,3.132108188,40.314,-107.031,42.86415645
17370,0.194432408,4.646318436,4.262399561,0.133199986,40.325,-106.888,6.019826228
17371,0.193885222,4.640501499,133.2086449,4.162770154,40.347,-106.602,17.20234737
17372,0.194579422,4.652526379,24.74755269,0.773361021,40.358,-106.459,19.34618641
17373,0.194999993,4.56329155,4.630175848,0.144692995,40.42,-105.598,5.717010688
17374,0.194540024,4.541073322,60.90336606,1.90323019,40.43,-105.455,5.038987714
17375,0.192115337,4.507097244,712.5077039,22.26586575,40.449,-105.168,18.8728039
17376,0.197368667,4.659078121,1326.282863,41.44633945,40.458,-105.024,49.60192761
17377,0.202564046,4.793372631,2137.709222,66.80341318,40.468,-104.88,52.34165812
17378,0.203450158,4.822291851,1026.873197,32.0897874,40.477,-104.736,5.406924643
17379,0.206220835,4.869580269,129.1305639,4.035330121,40.503,-104.305,7.017380054
17380,0.206471339,4.869357586,2615.128031,81.72275098,40.511,-104.161,76.50715165
17381,0.206837371,4.861927032,1531.286775,47.85271172,40.52,-104.017,82.67272759
17382,0.207313403,4.869303226,1244.748516,38.89839111,40.528,-103.873,0.035441248
17383,0.207000032,4.86000061,37.81324424,1.181663882,40.536,-103.729,7.023668197
17384,0.203409001,4.801484108,1724.124361,53.87888628,40.559,-103.297,92.44769925
17385,0.204642788,4.809526443,2874.996281,89.84363379,40.566,-103.153,90.8180066
17386,0.205888137,4.822901726,395.376757,12.35552366,40.574,-103.008,6.547121158
17387,0.205970377,4.813286304,961.4065289,30.04395403,40.581,-102.864,89.33848533
17388,0.20535183,4.801838875,2642.515144,82.57859824,40.588,-102.72,89.59694165
17389,0.204500243,4.788368702,2058.137859,64.31680811,40.595,-102.576,90.49010473
17390,0.204116091,4.782224655,3397.589297,106.1746655,40.601,-102.431,92.08991248
17391,0.203184798,4.769499302,2727.825356,85.24454238,40.608,-102.287,94.18679494
17392,0.203323811,4.765645027,3745.709831,117.0534322,40.614,-102.143,96.90148923
17393,0.20203042,4.746322632,2464.053666,77.00167705,40.621,-101.998,100.0734118
17394,0.202073634,4.743407726,3520.136728,110.0042728,40.627,-101.854,103.743942
17395,0.202869713,4.745215893,2611.301034,81.60315732,40.633,-101.709,107.8519733
17396,0.203150362,4.750930786,1396.638197,43.64494365,40.638,-101.565,112.3506876
17397,0.202000022,4.728565693,200.7339785,6.272936829,40.644,-101.42,14.01503258
17398,0.202000007,4.722551823,294.1344141,9.191700439,40.65,-101.276,19.09383888
17399,0.200794324,4.686587334,959.560425,29.98626328,40.665,-100.842,138.9067258
17400,0.20082283,4.67775774,622.4386781,19.45120869,40.67,-100.697,132.0427265
17401,0.200132623,4.665623188,527.9463563,16.49832363,40.675,-100.553,124.7489101
17402,0.199350178,4.653574467,522.0334512,16.31354535,40.679,-100.408,117.4719658
17403,0.198818907,4.639086723,99.07719082,3.096162213,40.684,-100.263,8.062708437
17404,0.198815733,4.633789539,764.5738078,23.89293149,40.688,-100.119,103.0938901
17405,0.197850302,4.614942551,472.1227383,14.75383557,40.692,-99.974,95.99617753
17406,0.195135072,4.564155102,456.9059707,14.27831158,40.696,-99.829,0.601544298
17407,0.195861354,4.571757317,1392.128395,43.50401235,40.7,-99.684,82.09342968
17408,0.195098698,4.559096813,1630.584295,50.95575923,40.704,-99.54,75.38689588
17409,0.195445195,4.56337595,1161.955631,36.31111348,40.708,-99.395,68.81907053
17410,0.19541584,4.551815033,1055.824748,32.99452339,40.711,-99.25,0.791642009
17411,0.194454059,4.533380508,937.5949336,29.29984167,40.714,-99.105,56.6035982
17412,0.192539394,4.503131866,990.1978523,30.94368289,40.717,-98.96,51.11406562
17413,0.192971885,4.505844116,1662.065072,51.9395335,40.72,-98.815,46.23650231
17414,0.193252653,4.505288124,2109.83092,65.93221626,40.723,-98.67,42.18354188
17415,0.192044407,4.481739998,366.2974406,11.44679502,40.726,-98.526,39.22601113
17416,0.191343293,4.471199989,685.4469328,21.42021665,40.728,-98.381,37.66009013
17417,0.191,4.464366913,159.5571855,4.986162048,40.731,-98.236,6.300649848
17418,0.189260304,4.431647778,106.8865954,3.340206107,40.735,-97.946,4.522850012
17419,0.188713118,4.425171852,442.7827031,13.83695947,40.737,-97.801,0.065559973
17420,0.188756883,4.422896862,549.3456703,17.1670522,40.739,-97.656,2.347215397
17421,0.188936651,4.420223236,382.3214555,11.94754548,40.74,-97.511,56.02657347
17422,0.188769236,4.417211056,382.6077082,11.95649088,40.742,-97.366,61.91014828
17423,0.188503638,4.411458015,771.6997828,24.11561821,40.743,-97.221,58.97754227
17424,0.187788516,4.401640415,592.0770305,18.5024072,40.744,-97.076,21.75584686
17425,0.186944664,4.378273487,766.6145648,23.95670515,40.745,-96.931,46.17972415
17426,0.186140642,4.366609097,683.5444453,21.36076392,40.746,-96.786,6.728483958
17427,0.186200127,4.365020275,396.4786734,12.38995854,40.747,-96.641,3.182197521
17428,0.185443938,4.353106022,313.0940461,9.78418894,40.748,-96.496,5.276258312
17429,0.184939399,4.344297409,577.5174703,18.04742095,40.748,-96.351,29.03646568
17430,0.184921935,4.3445158,286.9297805,8.96655564,40.748,-96.206,18.18513959
17431,0.184593365,4.337934971,361.8714234,11.30848198,40.749,-96.061,1.576044455
17432,0.183367088,4.315380573,812.0620828,25.37694009,40.748,-95.916,33.20101113
17433,0.183288753,4.31648159,1005.264548,31.41451714,40.748,-95.771,37.8191207
17434,0.183206558,4.314486027,175.9999799,5.499999371,40.748,-95.626,0.349721159
17435,0.18314521,4.306433678,266.8607965,8.33939989,40.748,-95.481,15.55796652
17436,0.18310234,4.301393986,515.4863098,16.10894718,40.747,-95.336,55.65819765
17437,0.182608932,4.293902874,430.4082445,13.45025764,40.746,-95.191,62.36627337
17438,0.181362003,4.275065899,668.7418219,20.89818193,40.745,-95.046,69.2663012
17439,0.181815073,4.278040409,499.7491172,15.61715991,40.744,-94.901,76.30561539
17440,0.182004273,4.280436039,383.3147813,11.97858691,40.743,-94.756,83.44958678
17441,0.181604117,4.270560265,266.658075,8.333064844,40.742,-94.611,78.8434382
17442,0.181210712,4.261032581,340.7760176,10.64925055,40.74,-94.466,97.9811045
17443,0.180792436,4.256057739,390.0830906,12.19009658,40.739,-94.321,1.286400048
17444,0.181000009,4.25856781,556.1138531,17.37855791,40.737,-94.176,112.7076646
17445,0.180498391,4.250281334,529.8773836,16.55866824,40.735,-94.031,112.9020099
17446,0.179881662,4.237825394,834.4224492,26.07570154,40.733,-93.886,107.3607737
17447,0.179517865,4.231718063,715.6773984,22.3649187,40.73,-93.742,102.177472
17448,0.179588139,4.229162693,620.4531656,19.38916143,40.728,-93.597,97.20970939
17449,0.179574698,4.23038578,750.8998688,23.4656209,40.725,-93.452,92.66270819
17450,0.178820401,4.217318058,751.7661891,23.49269341,40.723,-93.307,88.46863322
17451,0.178570047,4.215396404,765.2186438,23.91308262,40.72,-93.162,84.81890167
17452,0.178414822,4.212814808,681.2329078,21.28852837,40.717,-93.017,81.4421075
17453,0.177764043,4.202083111,1168.585481,36.51829629,40.714,-92.872,76.32869822
17454,0.176840022,4.198417664,1079.138447,33.72307646,40.71,-92.727,71.61382119
17455,0.177008837,4.203745842,1062.625584,33.20704951,40.707,-92.583,67.5465192
17456,0.176745087,4.199320316,1004.042398,31.37632493,40.703,-92.438,64.04482267
17457,0.176570609,4.19818449,943.2251297,29.4757853,40.7,-92.293,61.39270463
17458,0.177603588,4.203186512,847.3277109,26.47899097,40.696,-92.148,59.54730017
17459,0.177528813,4.199956894,991.4912578,30.98410181,40.692,-92.003,58.66507492
17460,0.176488772,4.184291363,761.4642937,23.79575918,40.688,-91.859,58.78262384
17461,0.177481413,4.201480865,1203.985139,37.6245356,40.683,-91.714,59.82451058
17462,0.177155003,4.200494289,1176.696872,36.77177725,40.679,-91.569,61.89212672
17463,0.17655614,4.187063694,1142.674847,35.70858896,40.674,-91.425,64.72277817
17464,0.176340222,4.185587406,1204.742616,37.64820674,40.669,-91.28,68.32978068
17465,0.176150307,4.181194782,1124.48655,35.14020469,40.664,-91.135,72.5811169
17466,0.177432105,4.2018857,360.6149109,11.26921597,40.659,-90.991,2.155946588
17467,0.178000003,4.221000671,2.174111884,0.067940996,40.654,-90.846,7.233509872
17468,0.177999988,4.216620445,119.0888736,3.721527301,40.649,-90.702,9.147157484
17469,0.177771226,4.211169243,44.56252969,1.392579053,40.643,-90.557,7.075830181
17470,0.176713735,4.19266367,953.6821031,29.80256572,40.632,-90.268,41.76301369
17471,0.176862314,4.197280884,120.6616342,3.770676068,40.626,-90.124,10.76984378
17472,0.176797301,4.201085091,500.0912789,15.62785247,40.62,-89.979,3.826948737
17473,0.176509112,4.194107533,1522.918083,47.59119009,40.613,-89.835,22.96196862
17474,0.175722256,4.174096584,1187.899172,37.12184912,40.607,-89.69,1.595131343
17475,0.177003473,4.196985245,1260.597305,39.39366577,40.6,-89.546,2.993484376
17476,0.177043021,4.196267128,846.6785719,26.45870537,40.594,-89.402,1.255764319
17477,0.177770197,4.207697868,435.9312105,13.62285033,40.587,-89.257,6.320715353
17478,0.177787617,4.209227562,1570.366997,49.07396865,40.58,-89.113,2.56066002
17479,0.177296117,4.199263573,828.0867305,25.87771033,40.573,-88.969,8.29587264
17480,0.177045912,4.195816994,1329.831422,41.55723193,40.565,-88.825,5.397903603
17481,0.177207202,4.195859909,236.6412469,7.395038965,40.558,-88.681,6.988822484
17482,0.178000003,4.210128307,9.513504382,0.297297012,40.55,-88.537,7.202745476
17483,0.177035749,4.19076252,1428.954666,44.6548333,40.543,-88.392,50.72608539
17484,0.176060736,4.182916641,1201.716506,37.55364082,40.535,-88.248,50.91524557
17485,0.17559424,4.173311234,1124.605139,35.1439106,40.527,-88.104,52.24801909
17486,0.175159276,4.165289402,1689.6438,52.80136875,40.518,-87.96,54.57104968
17487,0.174981698,4.15906477,1674.101672,52.31567725,40.51,-87.816,57.8981372
17488,0.174209252,4.151369095,1671.173775,52.22418047,40.502,-87.673,61.97251322
17489,0.17400001,4.147448063,540.1310344,16.87909482,40.493,-87.529,27.34646285
17490,0.17345649,4.133962154,125.4885064,3.921515826,40.484,-87.385,7.543269537
17491,0.174087629,4.1492033,1183.278122,36.97744131,40.475,-87.241,62.47610598
17492,0.173325613,4.138149738,2798.354588,87.44858086,40.466,-87.097,4.392875335
17493,0.173137531,4.135090828,1793.215716,56.03799111,40.457,-86.954,2.449760168
17494,0.172649756,4.12483263,1394.617753,43.58180479,40.448,-86.81,47.53566501
17495,0.17293717,4.13187933,2525.462297,78.92069678,40.438,-86.666,44.14974019
17496,0.172871947,4.127856731,2720.444738,85.01389805,40.428,-86.523,41.91605036
17497,0.173032165,4.128535748,3109.554056,97.17356426,40.418,-86.379,40.98113188
17498,0.172885329,4.128540039,2873.553469,89.7985459,40.409,-86.236,41.3785374
17499,0.172893286,4.124443531,3111.828131,97.2446291,40.398,-86.092,42.75325176
17500,0.172469124,4.117822647,3405.947231,106.435851,40.388,-85.949,6.935822177
17501,0.172326878,4.114647865,3698.769572,115.5865491,40.378,-85.806,44.34738419
17502,0.171861991,4.103597641,639.8706375,19.99595742,40.367,-85.662,11.141633
17503,0.171280116,4.094582558,2626.839113,82.08872227,40.357,-85.519,50.72138903
17504,0.171181172,4.095276833,1716.932447,53.65413896,40.346,-85.376,55.21137729
17505,0.171672568,4.102963448,2502.990619,78.21845684,40.335,-85.233,60.34752697
17506,0.171573997,4.105043888,1831.84335,57.24510469,40.324,-85.089,66.02441141
17507,0.172010854,4.110833645,3145.806113,98.30644102,40.312,-84.946,61.66220952
17508,0.171635136,4.101942062,2364.944091,73.90450283,40.301,-84.803,55.53672282
17509,0.170919508,4.095323563,1894.551905,59.20474702,40.289,-84.66,49.78015421
17510,0.171246722,4.09740448,2532.313631,79.13480098,40.278,-84.518,44.70155873
17511,0.170719132,4.088143826,2287.680975,71.49003047,40.266,-84.375,40.33740281
17512,0.170001119,4.075922012,1779.029831,55.59468223,40.254,-84.232,37.06966046
17513,0.171002075,4.093527794,3298.899909,103.0906222,40.241,-84.089,35.12695491
