sc_gid,capacity_factor,global_horizontal_irradiance,capacity_mw,area_sq_km,latitude,longitude,distance_to_transmission_km
23466,0.169067428,4.151208878,1466.299969,45.82187402,39.33,-78.369,32.31800219
23467,0.169124395,4.154686928,1861.507322,58.17210381,39.312,-78.23,26.8225382
23468,0.170252889,4.184640884,1427.698659,44.61558311,39.294,-78.09,1.094594508
23469,0.171072364,4.203332424,1079.673933,33.7398104,39.275,-77.951,1.296862437
23470,0.172618762,4.203137398,717.2795531,22.41498604,39.257,-77.812,0.472407719
23471,0.174303323,4.217273235,865.9984641,27.062452,39.238,-77.673,4.079684763
23472,0.174910903,4.225655079,1072.899422,33.52810693,39.219,-77.534,3.927287723
23473,0.174849391,4.223675251,1105.338909,34.54184092,39.2,-77.395,3.146641327
23474,0.175651759,4.234549046,454.9196039,14.21623762,39.181,-77.256,3.980023046
23475,0.176564738,4.236748219,835.9401234,26.12312886,39.162,-77.118,2.346300781
23476,0.177234426,4.249074936,1390.712541,43.45976689,39.142,-76.979,0.137297205
23477,0.17644833,4.236540794,388.5669984,12.1427187,39.123,-76.84,2.293189859
23478,0.176705569,4.240153313,606.0052969,18.93766553,39.103,-76.702,4.679291974
23479,0.176324099,4.235122204,670.7859961,20.96206238,39.083,-76.563,6.710685506
23480,0.177439287,4.252856255,115.4030414,3.606345044,39.063,-76.425,7.716392037
23481,0.180524245,4.334506512,315.490159,9.859067468,39.023,-76.149,23.94064515
23482,0.181123391,4.339800835,467.2293258,14.60091643,39.002,-76.011,31.31024047
23483,0.180667832,4.326590538,203.2407387,6.351273083,38.982,-75.873,7.647104661
23484,0.180955842,4.326037884,229.6218217,7.175681927,38.961,-75.735,6.906776319
23485,0.180289477,4.314872742,767.6642742,23.98950857,38.94,-75.597,33.7726599
23486,0.180750638,4.321906567,942.4241156,29.45075361,38.919,-75.459,35.67506134
23487,0.182533696,4.342538834,334.5068391,10.45333872,38.898,-75.322,4.394743044
23488,0.182999983,4.37899971,5.890752191,0.184086006,37.744,-122.58,4.296221048
23489,0.182999998,4.379000187,1.074527985,0.033579,37.771,-122.447,1.085182411
23490,0.213869572,5.02315712,33.79017832,1.055943073,37.825,-122.18,2.073797349
23491,0.221577972,5.161758423,69.402825,2.168838281,37.852,-122.047,1.622179913
23492,0.226310372,5.244777679,140.5094344,4.390919824,37.878,-121.913,1.684809917
23493,0.227186427,5.27927494,1040.27471,32.50858469,37.905,-121.78,2.07680318
23494,0.223538697,5.222409248,2094.027188,65.43834961,37.931,-121.646,0.951736175
23495,0.222000003,5.20126152,101.9805108,3.186890964,37.957,-121.512,0.266318886
23496,0.220999986,5.206200123,341.0470195,10.65771936,37.983,-121.378,1.720809523
23497,0.220583513,5.201450825,1499.310253,46.85344541,38.009,-121.244,8.274442681
23498,0.2194812,5.185511112,3918.853406,122.4641689,38.035,-121.11,34.45836483
23499,0.21940352,5.203857899,3513.59775,109.7999297,38.06,-120.976,3.979824447
23500,0.218395233,5.204065323,2146.066903,67.06459072,38.086,-120.841,47.81630739
23501,0.221109912,5.236848354,1090.639688,34.08249023,38.111,-120.707,10.28653696
23502,0.220356256,5.221220016,1109.075414,34.65860669,38.136,-120.572,29.95920906
23503,0.220209345,5.197892189,378.2816754,11.82130236,38.161,-120.437,4.066677778
23504,0.238999993,5.467999935,0.460800003,0.0144,38.38,-119.221,17.30793303
23505,0.238764688,5.464352608,1.958400069,0.061200002,38.404,-119.085,10.43915365
23506,0.232278764,5.381729603,510.8638992,15.96449685,38.427,-118.949,55.76805737
23507,0.234074906,5.404142857,768.1521727,24.0047554,38.451,-118.813,75.93943385
23508,0.226491436,5.31759882,1331.288663,41.6027707,38.474,-118.677,75.85652405
23509,0.223172635,5.275663853,3071.874375,95.99607422,38.497,-118.541,76.52956299
23510,0.226174012,5.310232639,2070.135098,64.69172183,38.52,-118.405,77.93872831
23511,0.226585314,5.327364445,3434.207625,107.3189883,38.543,-118.269,80.04416121
23512,0.228762046,5.353878021,1901.480569,59.42126777,38.566,-118.132,82.82455541
23513,0.229802161,5.351408482,594.2335922,18.56979976,38.588,-117.996,86.21450955
23514,0.2310206,5.338883877,2626.188075,82.06837734,38.721,-117.175,115.3679101
23515,0.230222836,5.327500343,1614.684502,50.45889067,38.742,-117.038,121.2578917
23516,0.228054881,5.216701984,4.723200275,0.147600009,38.764,-116.901,9.75238555
23517,0.228950813,5.241082191,337.9184578,10.55995181,38.785,-116.764,133.5150088
23518,0.223813623,5.143958569,114.0883181,3.56525994,38.991,-115.386,29.52515209
23519,0.224561244,5.170753002,1174.703006,36.70946895,39.01,-115.248,205.5763232
23520,0.223570257,5.173027515,3408.452663,106.5141457,39.03,-115.11,198.4558227
23521,0.220880926,5.120227814,1727.565722,53.98642881,39.05,-114.971,191.3283836
23522,0.222435325,5.132096291,2462.369119,76.94903496,39.069,-114.833,184.3330582
23523,0.220063925,5.077174664,1895.633002,59.2385313,39.088,-114.694,177.3426515
23524,0.218402594,5.059870243,2250.728269,70.3352584,39.107,-114.556,170.4511853
23525,0.21550557,5.022158623,1985.047256,62.03272676,39.126,-114.417,163.5779871
23526,0.221564069,5.112229347,931.6385227,29.11370383,39.145,-114.278,156.7749228
23527,0.223483548,5.166867733,1392.437081,43.51365879,39.164,-114.139,150.0512327
23528,0.220860675,5.158526421,3944.0115,123.2503594,39.182,-114,143.4702706
23529,0.220770493,5.164067268,3151.960088,98.49875273,39.2,-113.861,136.9952483
23530,0.224298969,5.201069355,1194.438909,37.32621592,39.219,-113.722,130.5862421
23531,0.21955812,5.136865139,2708.563556,84.64261113,39.237,-113.583,124.371105
23532,0.209888235,4.978758335,2276.826469,71.15082715,39.255,-113.444,118.3171653
23533,0.22210063,5.155337334,2418.323344,75.57260449,39.273,-113.304,112.4170592
23534,0.220509976,5.153173923,4095.515419,127.9848568,39.29,-113.165,106.8332136
23535,0.222969204,5.218152046,4098.142856,128.0669643,39.308,-113.026,101.4420506
23536,0.220590934,5.181783199,3626.01765,113.3130516,39.325,-112.886,96.38802018
23537,0.216568887,5.104560852,3565.224619,111.4132693,39.342,-112.746,91.68967742
23538,0.216617554,5.095525265,1389.374775,43.41796172,39.36,-112.607,11.3237728
23539,0.215545073,5.070998669,3966.932728,123.9666478,39.376,-112.467,83.60877215
23540,0.211227491,4.979171276,2485.757869,77.6799334,39.393,-112.327,80.33561433
23541,0.211959496,4.96320343,622.0627242,19.43946013,39.41,-112.187,77.67254295
23542,0.210746825,4.94829464,3479.815181,108.7442244,39.427,-112.047,75.68325063
23543,0.208927944,4.908312321,2214.785025,69.21203203,39.443,-111.907,74.49892444
23544,0.21461226,4.956678867,31.93920176,0.998100055,39.459,-111.767,4.848340592
23545,0.20638217,4.841435909,1512.370238,47.26156992,39.475,-111.627,74.42948475
23546,0.203117505,4.820271015,2716.062638,84.87695742,39.491,-111.486,75.56381206
23547,0.205757082,4.864023685,254.0877293,7.940241541,39.507,-111.346,16.6632485
23548,0.211535171,4.881777287,337.7307023,10.55408445,39.538,-111.065,4.362735221
23549,0.215575203,4.980420589,2379.761775,74.36755547,39.554,-110.925,82.75970477
23550,0.216742769,5.017843723,3295.462472,102.9832022,39.569,-110.784,81.1548024
23551,0.217532098,5.042530537,3471.425353,108.4820423,39.584,-110.643,80.24239736
23552,0.216391459,5.006080627,2666.690606,83.33408145,39.599,-110.503,80.03628651
23553,0.216891274,5.006954193,104.0987479,3.25308587,39.614,-110.362,4.948569726
23554,0.217918172,4.988451481,510.8812066,15.96503771,39.628,-110.221,81.8533747
23555,0.21628505,4.961313248,99.27532441,3.102353888,39.643,-110.08,18.33411784
23556,0.208999991,4.832380295,18.74995356,0.585936049,39.78,-108.667,24.50509288
23557,0.210524485,4.849851131,452.9704781,14.15532744,39.793,-108.526,135.1251281
23558,0.20878236,4.832279682,491.8014668,15.36879584,39.806,-108.384,141.3725092
23559,0.206029832,4.784567356,640.8968062,20.0280252,39.819,-108.242,147.7469949
23560,0.205060378,4.755801201,229.0553438,7.157979492,39.831,-108.101,151.3675458
23561,0.202414885,4.707549572,479.496143,14.98425447,39.844,-107.959,147.688843
23562,0.20138903,4.702884197,133.488,4.1715,39.856,-107.817,93.0772576
23563,0.201929867,4.717636585,54.209954,1.694061063,39.868,-107.675,19.60082615
23564,0.197162345,4.700723648,540.1471711,16.8795991,39.926,-106.965,94.68927103
23565,0.200634509,4.803184032,297.4397836,9.294993237,39.937,-106.822,38.3551846
23566,0.199773818,4.78078413,409.9541625,12.81106758,39.948,-106.68,79.65266382
23567,0.197998732,4.73883152,379.434818,11.85733806,39.959,-106.538,9.932627525
23568,0.196476847,4.712394714,946.3003453,29.57188579,39.97,-106.395,64.76983238
23569,0.194503143,4.671400547,1110.779198,34.71184995,39.981,-106.253,57.44896523
23570,0.193383023,4.65393734,780.8503781,24.40157432,39.991,-106.111,50.20787148
23571,0.197910547,4.723757267,622.2113086,19.44410339,40.001,-105.968,43.05340149
23572,0.199052155,4.689994812,498.8750449,15.58984515,40.012,-105.826,33.26254684
23573,0.198064551,4.624789238,21.40732903,0.668979032,40.031,-105.54,14.60678145
23574,0.191497311,4.495179176,71.64836016,2.239011255,40.041,-105.398,7.577053007
23575,0.189747751,4.491634846,851.0509898,26.59534343,40.051,-105.255,17.07116572
23576,0.193936527,4.599903107,2309.275828,72.16486963,40.06,-105.112,18.1329612
23577,0.203944549,4.826405048,2929.6728,91.552275,40.07,-104.969,22.0630201
23578,0.206200227,4.888081074,2530.904738,79.09077305,40.079,-104.826,27.56280703
23579,0.206884205,4.90536499,2626.659647,82.08311396,40.088,-104.684,33.87244504
23580,0.206987754,4.909851074,3481.276978,108.7899056,40.097,-104.541,40.67789649
23581,0.206482589,4.908699036,3497.064638,109.2832699,40.105,-104.398,47.71070886
23582,0.207119346,4.916519642,3944.280825,123.2587758,40.114,-104.255,54.94218083
23583,0.207199097,4.914583683,3475.198434,108.5999511,40.122,-104.112,62.2490174
23584,0.207584992,4.914168358,3669.832828,114.6822759,40.131,-103.969,69.65617889
23585,0.207581401,4.908568859,3921.296316,122.5405099,40.139,-103.825,77.14032207
23586,0.207527086,4.906103611,4227.5439,132.1107469,40.147,-103.682,5.449201396
23587,0.20784907,4.908593178,4073.127019,127.2852193,40.154,-103.539,92.0940892
23588,0.208765462,4.906347752,4023.184444,125.7245139,40.162,-103.396,99.61952698
23589,0.208805919,4.901721478,3835.344684,119.8545214,40.17,-103.253,107.16272
23590,0.208844483,4.896918774,3634.961316,113.5925411,40.177,-103.109,114.7537554
23591,0.207590684,4.870358944,3586.798209,112.087444,40.184,-102.966,120.273504
23592,0.206869304,4.857563496,3312.072788,103.5022746,40.191,-102.823,119.9857383
23593,0.205924779,4.839370728,2941.677253,91.92741416,40.198,-102.679,120.1784424
23594,0.205299973,4.83391571,2720.461191,85.01441221,40.205,-102.536,120.8386784
23595,0.206168205,4.834860325,3825.032625,119.5322695,40.212,-102.392,121.9753957
23596,0.205571696,4.824923992,3679.672556,114.9897674,40.218,-102.249,123.6272079
23597,0.205280006,4.818642616,4029.511303,125.9222282,40.225,-102.105,125.6549003
23598,0.20494926,4.812050819,4173.304022,130.4157507,40.231,-101.962,128.150276
23599,0.204570889,4.802298069,4039.033106,126.2197846,40.237,-101.818,131.0554977
23600,0.204774797,4.79823494,4076.435363,127.3886051,40.243,-101.675,134.2993906
23601,0.205030859,4.798051834,3921.351244,122.5422264,40.249,-101.531,137.9073236
23602,0.205231935,4.793116093,3556.691269,111.1466021,40.254,-101.387,141.8922304
23603,0.204289362,4.773347378,3450.286631,107.8214572,40.26,-101.244,142.3391415
23604,0.203136951,4.748416901,3510.153478,109.6922962,40.265,-101.1,142.185883
23605,0.20211558,4.729112148,3540.399638,110.6374887,40.27,-100.956,142.4573919
23606,0.201788858,4.720833302,3805.505803,118.9220563,40.275,-100.813,143.1475722
23607,0.20052658,4.698743343,2910.703106,90.95947207,40.28,-100.669,143.7663098
23608,0.200521961,4.694370747,1892.969873,59.15530854,40.285,-100.525,137.0512926
23609,0.199702397,4.677566051,1594.372359,49.82413623,40.289,-100.381,130.4790309
23610,0.199362054,4.666427612,1561.859466,48.8081083,40.294,-100.237,123.980358
23611,0.199124351,4.660554409,1723.277405,53.8524189,40.298,-100.094,117.705612
23612,0.198118359,4.644309998,1550.381259,48.44941436,40.302,-99.95,111.549147
23613,0.197704986,4.630922794,1462.002033,45.68756353,40.306,-99.806,105.5824636
23614,0.197826952,4.629913807,1531.81935,47.86935469,40.31,-99.662,99.83931846
23615,0.197898403,4.628332615,1611.534741,50.36046064,40.314,-99.518,94.36039664
23616,0.19742164,4.615311146,1804.151602,56.37973755,40.317,-99.374,89.25591922
23617,0.197111994,4.604949474,447.5603742,13.98626169,40.321,-99.23,42.72797274
23618,0.196345925,4.58921814,306.3332039,9.572912622,40.324,-99.086,8.280527912
23619,0.195881948,4.573002338,1126.271841,35.19599502,40.327,-98.942,76.40506539
23620,0.194722012,4.552521706,1183.539094,36.98559668,40.33,-98.798,73.23183881
23621,0.194000229,4.539592266,1410.619303,44.08185322,40.333,-98.654,70.73684806
23622,0.193698227,4.527775288,888.0747609,27.75233628,40.336,-98.51,9.862489288
23623,0.193129927,4.517341137,1730.833313,54.08854102,40.338,-98.366,68.13623029
23624,0.192686439,4.505321026,1792.579739,56.01811685,40.34,-98.222,68.12155738
23625,0.192064062,4.49465847,1387.891969,43.37162402,40.343,-98.078,68.87216741
23626,0.191600516,4.48588419,463.8260285,14.49456339,40.345,-97.934,3.269154024
23627,0.191239148,4.484192371,657.2612109,20.53941284,40.347,-97.79,72.91484505
23628,0.191369712,4.483282089,618.4281656,19.32588018,40.348,-97.646,76.07147279
23629,0.191,4.47486496,858.1515891,26.81723716,40.35,-97.502,79.76227633
23630,0.190884367,4.468523502,938.8327781,29.33852432,40.352,-97.358,83.68283658
23631,0.190037668,4.457347393,917.0418797,28.65755874,40.353,-97.214,78.46718419
23632,0.189137727,4.443694115,857.0825156,26.78382861,40.354,-97.07,73.66825614
23633,0.188610852,4.429777622,706.9904016,22.09345005,40.355,-96.925,69.34482608
23634,0.188218325,4.420293331,1644.463772,51.38949287,40.356,-96.781,65.65475129
23635,0.188040286,4.409156322,2148.857353,67.15179229,40.357,-96.637,62.67363174
23636,0.187422499,4.397557735,1836.616275,57.39425859,40.357,-96.493,60.58248088
23637,0.18665956,4.384037495,1669.000697,52.15627178,40.358,-96.349,59.31908986
23638,0.185880974,4.376188278,1954.469123,61.07716011,40.358,-96.205,59.09407935
23639,0.18603152,4.375296593,446.1416719,13.94192725,40.358,-96.061,15.99523446
23640,0.18583855,4.368607998,921.2616,28.789425,40.358,-95.917,61.52607052
23641,0.185005203,4.358359814,1066.477767,33.32743022,40.358,-95.773,6.785546801
23642,0.18405436,4.341308117,2747.024381,85.84451191,40.358,-95.628,0.9156869
23643,0.184383318,4.343514442,1437.575091,44.92422158,40.357,-95.484,71.45347694
23644,0.184102863,4.339993477,1356.315891,42.38487158,40.357,-95.34,75.98060212
23645,0.183896452,4.334496498,2042.782031,63.83693848,40.356,-95.196,81.0267065
23646,0.183504507,4.32770443,1162.623755,36.33199233,40.355,-95.052,86.44753411
23647,0.183244258,4.320456505,2011.998741,62.87496064,40.354,-94.908,92.17736134
23648,0.182734385,4.307232857,1841.9562,57.56113125,40.353,-94.764,92.82304136
23649,0.18228139,4.300793648,1925.044102,60.15762817,40.351,-94.62,91.11365497
23650,0.181593657,4.28532362,2243.086678,70.09645869,40.35,-94.476,90.11298912
23651,0.180922255,4.272662163,2548.707778,79.64711807,40.348,-94.332,89.68859275
23652,0.18096596,4.269958496,2399.379975,74.98062422,40.346,-94.187,89.93183286
23653,0.180341095,4.260617256,2091.989278,65.37466494,40.344,-94.043,90.83192158
23654,0.180490986,4.264304638,2891.281584,90.35254951,40.342,-93.899,92.3698531
23655,0.179518893,4.246416569,2653.343831,82.91699473,40.34,-93.755,94.51525855
23656,0.179494247,4.244637012,2467.711575,77.11598672,40.338,-93.611,91.56580587
23657,0.179574028,4.244873047,2454.00435,76.68763594,40.335,-93.467,84.3004446
23658,0.178999975,4.236800194,2326.317975,72.69743672,40.332,-93.323,77.1134735
23659,0.179149613,4.236813068,2223.053353,69.47041729,40.33,-93.179,70.06326774
23660,0.179412052,4.240683556,2359.7973,73.74366562,40.327,-93.035,63.12089821
23661,0.179331571,4.237690926,2268.480684,70.89002139,40.324,-92.891,56.36809157
23662,0.177922338,4.227932453,2282.860463,71.33938945,40.32,-92.747,49.83638839
23663,0.178018391,4.234890461,2353.790138,73.5559418,40.317,-92.603,43.73070803
23664,0.178361267,4.239386082,2821.407694,88.16899043,40.313,-92.459,38.13618878
23665,0.177983895,4.233863831,2910.493013,90.95290664,40.31,-92.316,33.47526964
23666,0.178501353,4.233957767,3208.509731,100.2659291,40.306,-92.172,29.95882088
23667,0.178536579,4.232750416,3137.593725,98.04980391,40.302,-92.028,28.1499962
23668,0.178772271,4.236983299,3550.114575,110.9410805,40.298,-91.884,28.37770859
23669,0.178809226,4.238203049,3585.341981,112.0419369,40.293,-91.74,30.52626213
23670,0.178059429,4.224802494,3373.283981,105.4151244,40.289,-91.596,34.36240638
23671,0.178810179,4.239631176,1650.667106,51.58334707,40.284,-91.452,39.28788318
23672,0.178292811,4.235966682,1426.488975,44.57778047,40.279,-91.309,44.95129582
23673,0.178964421,4.246311188,1761.454603,55.04545635,40.274,-91.165,51.17567358
23674,0.178565219,4.240829468,1474.947731,46.0921166,40.269,-91.021,57.75399582
23675,0.177852467,4.227351189,1963.377098,61.35553433,40.264,-90.877,64.57853043
23676,0.178066596,4.23279953,2247.082763,70.22133633,40.259,-90.734,62.22369891
23677,0.178183794,4.235823154,1863.107325,58.22210391,40.253,-90.59,54.74195646
23678,0.177896798,4.230971336,2083.010934,65.0940917,40.248,-90.446,47.30134817
23679,0.178246856,4.234288692,1797.708052,56.17837661,40.242,-90.303,40.0144822
23680,0.177767321,4.230465889,1382.453072,43.2016585,40.236,-90.159,32.82348611
23681,0.177993894,4.23752594,1551.685359,48.49016748,40.23,-90.016,25.95348429
23682,0.178081602,4.237553596,2098.682789,65.58383716,40.224,-89.872,19.59537313
23683,0.178174078,4.242395401,502.8047789,15.71264934,40.217,-89.729,14.6512821
23684,0.178203359,4.238881111,1040.071641,32.50223877,40.211,-89.585,12.62572698
23685,0.177927583,4.230624199,1631.090039,50.97156372,40.204,-89.442,14.93509351
23686,0.177634805,4.22655344,1640.077369,51.25241777,40.197,-89.298,20.11090871
23687,0.177305639,4.222560883,1137.021047,35.53190771,40.19,-89.155,26.48189226
23688,0.177428678,4.217544556,1512.031936,47.250998,40.183,-89.012,7.259977311
23689,0.17719996,4.212185383,1057.263258,33.03947681,40.176,-88.868,1.951080706
23690,0.177272841,4.21715641,1953.169959,61.03656123,40.169,-88.725,5.649963927
23691,0.176929399,4.21326685,2215.450491,69.23282783,40.161,-88.582,22.46610926
23692,0.176922053,4.20981741,1594.954294,49.84232168,40.153,-88.439,20.15569031
23693,0.176638305,4.206212521,1186.918313,37.09119727,40.145,-88.295,2.550317775
23694,0.176213831,4.201340199,1720.531631,53.76661348,40.137,-88.152,23.72180889
23695,0.176008835,4.197095394,2487.165497,77.72392178,40.129,-88.009,28.58376388
23696,0.17570138,4.191232204,2146.201819,67.06880684,40.121,-87.866,34.47839332
23697,0.174351722,4.164684772,2254.933181,70.46666191,40.113,-87.723,40.96252893
23698,0.174492136,4.167831421,2355.822225,73.61944453,40.104,-87.58,47.77090885
23699,0.174731642,4.175027847,2724.247941,85.13274814,40.095,-87.437,54.80873781
23700,0.174524844,4.17158699,2834.715488,88.58485898,40.086,-87.294,61.99759576
23701,0.174852073,4.177620888,3227.518406,100.8599502,40.077,-87.151,58.04646423
23702,0.173728466,4.155059814,2818.077328,88.0649165,40.068,-87.008,50.58234607
23703,0.174249113,4.165397644,2640.161588,82.50504961,40.059,-86.866,43.23782144
23704,0.174585611,4.17372942,3665.745619,114.5545506,40.049,-86.723,35.92439988
23705,0.174561396,4.17069149,3893.812509,121.6816409,40.04,-86.58,28.83979374
23706,0.174115345,4.160549641,3255.609966,101.7378114,40.03,-86.437,22.09904366
23707,0.17345348,4.14800024,3244.1229,101.3788406,40.02,-86.295,16.24783709
23708,0.173461765,4.143055916,1018.050335,31.81407297,40.01,-86.152,6.632105745
23709,0.173772827,4.156201839,600.2239852,18.75699954,40,-86.01,7.897191068
23710,0.173340678,4.145994663,2982.064613,93.18951914,39.989,-85.867,17.04232242
23711,0.173043162,4.141951561,3074.949591,96.09217471,39.979,-85.725,23.10026709
23712,0.173015997,4.140038967,3384.542475,105.7669523,39.968,-85.582,29.9168077
23713,0.172415733,4.12717104,2690.90505,84.09078281,39.958,-85.44,37.04534175
23714,0.173169822,4.139303684,2277.823781,71.18199316,39.947,-85.298,44.33158079
23715,0.173085824,4.135966301,2414.923369,75.46635527,39.936,-85.155,0.307867803
23716,0.173299283,4.140962601,2949.942038,92.18568867,39.924,-85.013,1.557905291
23717,0.172282815,4.122857571,2938.600266,91.8312583,39.913,-84.871,43.49646122
23718,0.173924237,4.154103756,2717.394581,84.91858066,39.901,-84.729,1.279627838
23719,0.173006728,4.145107269,2672.017369,83.50054277,39.89,-84.587,28.31505395
23720,0.172722951,4.13909483,3051.727144,95.36647324,39.878,-84.445,20.77509965
23721,0.171991289,4.12412405,1314.181716,41.06817861,39.866,-84.303,5.835316606
23722,0.171789572,4.122723103,839.8624219,26.24570068,39.854,-84.161,4.937048597
23723,0.170638576,4.100975513,1411.094039,44.09668872,39.842,-84.019,4.967147384
23724,0.171223298,4.113168716,1844.958263,57.6549457,39.829,-83.877,11.1036341
23725,0.17267029,4.143787384,2089.177692,65.28680288,39.817,-83.735,18.4382566
23726,0.173164546,4.154074669,3084.523538,96.39136055,39.804,-83.594,25.90876401
23727,0.173208848,4.157213211,3706.1388,115.8168375,39.791,-83.452,33.50267564
23728,0.171970382,4.140737534,3310.256363,103.4455113,39.778,-83.31,38.94494245
23729,0.171399847,4.134529114,2630.296547,82.19676709,39.765,-83.169,2.092589967
23730,0.169750467,4.112170696,2089.770891,65.30534033,39.752,-83.027,33.12709395
23731,0.16840893,4.085146904,1798.490334,56.20282295,39.739,-82.886,32.59391757
23732,0.166663736,4.089008331,1370.051972,42.81412412,39.725,-82.745,33.88455238
23733,0.164781913,4.058166027,840.5081437,26.26587949,39.711,-82.603,20.48847706
23734,0.164248675,4.05440712,1147.994269,35.8748209,39.697,-82.462,36.24931957
23735,0.164366722,4.058562756,1064.286717,33.25895991,39.684,-82.321,1.499606661
23736,0.163171887,4.063974857,950.6039766,29.70637427,39.669,-82.18,51.534284
23737,0.16208744,4.065452576,816.8806336,25.5275198,39.655,-82.039,54.31065492
23738,0.1626468,4.074574947,1293.758325,40.42994766,39.641,-81.898,12.27749173
23739,0.162382618,4.07381773,1157.037539,36.1574231,39.626,-81.757,0.771761505
23740,0.161310092,4.049915314,1348.221206,42.1319127,39.611,-81.616,3.944221424
23741,0.161043763,4.04752779,1154.699423,36.08435698,39.597,-81.475,21.64201092
23742,0.160164818,4.031512737,384.6960211,12.02175066,39.582,-81.335,1.041473683
23743,0.159838304,4.02605629,179.4600088,5.608125275,39.551,-81.053,5.148994006
23744,0.159197643,4.014979839,263.1997547,8.224992334,39.536,-80.913,0.634271691
23745,0.158825785,3.998918295,87.55172139,2.735991293,39.52,-80.772,0.710705347
23746,0.158180088,3.982809544,18.23155159,0.569735987,39.505,-80.632,4.263893407
23747,0.159194976,4.00540781,37.81439912,1.181699973,39.489,-80.492,5.153047748
23748,0.159718603,4.013287544,124.0056053,3.875175165,39.473,-80.351,2.73442078
23749,0.15910174,4.013177872,325.2971707,10.16553658,39.457,-80.211,3.049198887
23750,0.159151852,4.006495953,227.7746104,7.117956573,39.44,-80.071,0.879350131
23751,0.158641309,3.986531019,309.8986594,9.684333105,39.424,-79.931,9.138510335
23752,0.157509431,3.962261915,784.539675,24.51686484,39.407,-79.791,15.32725105
23753,0.156619191,3.948467493,256.5895852,8.018424536,39.391,-79.651,7.720525528
23754,0.159237429,3.985933781,1145.856375,35.80801172,39.374,-79.511,29.19462355
23755,0.161600158,4.033606052,1681.505578,52.54704932,39.357,-79.371,36.25445319
23756,0.163721889,4.0726161,1229.119313,38.40997852,39.34,-79.232,43.47116801
23757,0.164131448,4.077630997,625.2641859,19.53950581,39.322,-79.092,52.45499177
23758,0.161536068,4.054356575,693.3082359,21.66588237,39.305,-78.953,49.44058275
23759,0.16214484,4.068480968,433.0399852,13.53249954,39.288,-78.813,42.7587514
23760,0.166091114,4.136621475,620.9413172,19.40441616,39.27,-78.674,36.45238303
23761,0.16614902,4.140396118,703.7510344,21.99221982,39.252,-78.534,30.73170302
23762,0.168435439,4.153904915,1121.396906,35.04365332,39.234,-78.395,3.16224304
23763,0.169013798,4.170223713,1646.022263,51.4381957,39.216,-78.256,23.0763209
23764,0.169591829,4.198032379,1573.947323,49.18585386,39.198,-78.117,22.41611663
23765,0.17043297,4.220936298,2249.767913,70.30524727,39.179,-77.978,26.6613731
23766,0.171242833,4.215308666,933.5882813,29.17463379,39.161,-77.839,6.825676505
23767,0.174254298,4.219202518,963.6399141,30.11374731,39.142,-77.7,13.85374684
23768,0.174605235,4.224288464,902.5407281,28.20439775,39.123,-77.561,4.072265541
23769,0.174367398,4.219495296,551.4350906,17.23234658,39.104,-77.423,5.744368232
23770,0.174965426,4.229477406,1039.381622,32.48067568,39.085,-77.284,4.066361036
23771,0.176464379,4.248048782,84.69935859,2.646854956,39.066,-77.145,1.385991433
23772,0.17629306,4.231260777,605.2365562,18.91364238,39.027,-76.869,5.019034873
23773,0.176731884,4.247293949,753.0632648,23.53322703,39.007,-76.73,2.182971562
23774,0.177105591,4.257395267,1543.659272,48.23935225,38.987,-76.592,6.456778864
23775,0.178107247,4.268569946,97.38460723,3.043268976,38.968,-76.454,2.728408811
23776,0.179856017,4.315381527,182.1680508,5.692751587,38.927,-76.178,13.0197164
23777,0.181682557,4.353309155,396.9311027,12.40409696,38.907,-76.04,33.98722506
23778,0.180133224,4.316348553,137.3333801,4.291668127,38.886,-75.902,4.676498246
23779,0.180471271,4.319627285,397.1038922,12.40949663,38.866,-75.765,3.456688127
23780,0.180945337,4.331019878,330.3310992,10.32284685,38.845,-75.627,10.90865256
23781,0.180947125,4.316710472,1116.155194,34.8798498,38.824,-75.49,42.88634901
23782,0.181826174,4.332565784,1726.367428,53.94898213,38.803,-75.352,45.69227126
23783,0.182461232,4.342611313,658.9373414,20.59179192,38.782,-75.215,15.37700529
23784,0.184309095,4.378377438,115.5516416,3.6109888,38.76,-75.078,4.09928396
23785,0.212000012,4.949999809,3.312287952,0.103508998,37.677,-122.409,1.169083653
23786,0.210072681,4.963543415,11.88691216,0.371466005,37.731,-122.143,1.581930727
23787,0.217605218,5.105296612,119.6988574,3.740589294,37.758,-122.009,2.97243148
23788,0.222245067,5.20672369,502.0540102,15.68918782,37.784,-121.876,2.132005374
23789,0.227265209,5.295615673,935.2475156,29.22648486,37.81,-121.743,5.572959182
23790,0.223979264,5.246250629,2356.598559,73.64370498,37.837,-121.609,3.36830373
23791,0.222997531,5.241679192,209.2271133,6.53834729,37.863,-121.475,0.929305299
23792,0.221473411,5.230298042,579.8096438,18.11905137,37.889,-121.341,4.999760412
23793,0.220942661,5.215834618,1532.069564,47.87717388,37.914,-121.207,16.104265
23794,0.219866946,5.206012249,3745.240791,117.0387747,37.94,-121.073,32.94376297
23795,0.219217718,5.218769073,3877.848169,121.1827553,37.966,-120.939,40.18293549
23796,0.21861127,5.223529816,2601.051244,81.28285137,37.991,-120.805,47.77325114
23797,0.221849948,5.25597477,1902.208303,59.44400947,38.016,-120.671,55.37338789
